loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
24000.0,0.0646,735.14,MORTGAGE,141254.6,Source Verified,n,18.16,0.0,0.0,16.0,0.0,35804.0,22.0,w,11911.95,11911.95,13959.05,13959.05,12088.05,1871.0,0.0,0.0,0.0,735.14,0.0,1.0,Individual,0.0,0.0,328158.0,1.0,7.0,0.0,2.0,18.0,103098.0,93.0,1.0,1.0,6630.0,90.0,44100.0,0.0,6.0,0.0,3.0,20510.0,403.0,96.9,0.0,0.0,86.0,96.0,4.0,4.0,1.0,65.0,20.0,0.0,3.0,6.0,3.0,4.0,10.0,8.0,11.0,6.0,16.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,358194.0,138902.0,13100.0,110844.0,N,N,low_risk
15000.0,0.0819,305.52,MORTGAGE,110000.0,Source Verified,n,22.18,0.0,0.0,15.0,1.0,28360.0,20.0,w,10924.59,10924.59,5787.82,5787.82,4075.41,1712.41,0.0,0.0,0.0,305.52,0.0,1.0,Individual,0.0,0.0,97716.0,1.0,4.0,0.0,3.0,13.0,69356.0,80.0,2.0,2.0,6001.0,64.0,61100.0,2.0,1.0,1.0,5.0,6514.0,19380.0,53.3,0.0,0.0,183.0,176.0,6.0,6.0,1.0,26.0,9.0,0.0,5.0,6.0,5.0,6.0,6.0,11.0,13.0,6.0,15.0,0.0,0.0,0.0,2.0,100.0,20.0,1.0,0.0,187321.0,97716.0,41500.0,126221.0,N,N,low_risk
6000.0,0.124,200.44,MORTGAGE,150000.0,Source Verified,n,12.47,1.0,1.0,7.0,0.0,4932.0,35.0,w,2919.17,2919.17,4004.67,4004.67,3080.83,923.84,0.0,0.0,0.0,200.44,0.0,1.0,Individual,0.0,0.0,425520.0,4.0,2.0,1.0,2.0,6.0,102016.0,96.0,1.0,2.0,2369.0,90.0,7700.0,3.0,0.0,4.0,6.0,60789.0,2768.0,64.1,0.0,0.0,175.0,304.0,1.0,1.0,2.0,1.0,1.0,15.0,4.0,4.0,4.0,4.0,28.0,4.0,5.0,4.0,7.0,0.0,0.0,1.0,4.0,69.2,50.0,0.0,0.0,419502.0,106948.0,7700.0,91466.0,N,N,low_risk
3500.0,0.11710000000000001,115.77,MORTGAGE,90000.0,Not Verified,n,19.16,0.0,2.0,10.0,0.0,1667.0,17.0,w,1537.09,1537.09,2467.97,2467.97,1962.91,505.06,0.0,0.0,0.0,115.77,0.0,1.0,Individual,0.0,0.0,218843.0,6.0,4.0,3.0,4.0,1.0,67849.0,96.0,0.0,0.0,1078.0,87.0,8700.0,3.0,2.0,11.0,8.0,27355.0,7033.0,19.2,0.0,0.0,68.0,231.0,60.0,1.0,4.0,60.0,1.0,0.0,2.0,2.0,4.0,4.0,7.0,4.0,6.0,2.0,10.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,229679.0,69516.0,8700.0,70979.0,N,N,low_risk
12000.0,0.1033,389.07,RENT,80000.0,Source Verified,n,21.36,0.0,0.0,16.0,0.0,25957.0,24.0,w,0.0,0.0,12203.97,12203.97,12000.0,203.97,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,70098.0,0.0,3.0,1.0,2.0,10.0,44141.0,75.0,1.0,2.0,9677.0,51.0,78300.0,1.0,2.0,1.0,4.0,4673.0,41674.0,38.4,0.0,0.0,151.0,163.0,11.0,10.0,0.0,11.0,10.0,0.0,7.0,8.0,10.0,10.0,10.0,13.0,14.0,8.0,16.0,0.0,0.0,0.0,2.0,100.0,44.4,0.0,0.0,137206.0,70098.0,67600.0,58906.0,N,N,low_risk
2900.0,0.20550000000000002,108.59,RENT,35000.0,Source Verified,n,16.43,0.0,0.0,5.0,1.0,3546.0,6.0,w,1589.86,1589.86,2059.9,2059.9,1310.14,749.76,0.0,0.0,0.0,108.59,0.0,1.0,Individual,0.0,60.0,16890.0,0.0,2.0,0.0,1.0,14.0,13344.0,75.0,0.0,0.0,2773.0,73.0,5300.0,1.0,0.0,1.0,1.0,3378.0,254.0,93.3,0.0,0.0,27.0,99.0,34.0,14.0,0.0,34.0,7.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,23128.0,16890.0,3800.0,17828.0,N,N,low_risk
18000.0,0.1612,438.88,MORTGAGE,145000.0,Source Verified,n,9.19,1.0,0.0,18.0,0.0,23167.0,33.0,w,13512.43,13512.43,8737.3,8737.3,4487.57,4249.73,0.0,0.0,0.0,438.88,0.0,1.0,Individual,0.0,75.0,542684.0,1.0,1.0,1.0,2.0,9.0,16582.0,64.0,0.0,1.0,3891.0,40.0,73600.0,3.0,1.0,8.0,4.0,30149.0,43883.0,33.9,0.0,0.0,84.0,394.0,14.0,3.0,4.0,14.0,1.0,0.0,12.0,13.0,13.0,14.0,7.0,16.0,22.0,13.0,18.0,0.0,0.0,0.0,2.0,93.5,61.5,0.0,0.0,603122.0,39749.0,66400.0,25860.0,N,N,low_risk
6000.0,0.11710000000000001,198.46,RENT,50000.0,Not Verified,n,12.39,1.0,0.0,9.0,0.0,6972.0,11.0,w,0.0,0.0,6844.840000001,6844.84,6000.0,844.84,0.0,0.0,0.0,3677.29,0.0,1.0,Individual,0.0,0.0,12185.0,0.0,1.0,0.0,1.0,13.0,5213.0,75.0,0.0,3.0,2634.0,31.0,32500.0,1.0,1.0,0.0,4.0,1523.0,18273.0,25.4,0.0,0.0,37.0,33.0,13.0,13.0,0.0,13.0,13.0,0.0,5.0,6.0,6.0,6.0,3.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,90.9,20.0,0.0,0.0,39426.0,12185.0,24500.0,6926.0,N,N,low_risk
15000.0,0.2305,581.04,RENT,45000.0,Verified,n,21.84,0.0,0.0,9.0,0.0,9394.0,11.0,w,0.0,0.0,18749.07,18749.07,15000.0,3749.07,0.0,0.0,0.0,10633.72,0.0,1.0,Individual,0.0,0.0,60695.0,1.0,3.0,2.0,2.0,8.0,51301.0,96.0,2.0,3.0,4316.0,73.0,29400.0,2.0,0.0,1.0,5.0,6744.0,17974.0,33.4,0.0,0.0,54.0,43.0,4.0,4.0,0.0,4.0,8.0,0.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,9.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,82864.0,60695.0,27000.0,53464.0,N,N,low_risk
16000.0,0.11019999999999999,348.04,RENT,42000.0,Not Verified,n,23.51,0.0,1.0,12.0,0.0,15572.0,14.0,w,11548.58,11548.58,6941.21,6941.21,4451.42,2489.79,0.0,0.0,0.0,348.04,0.0,1.0,Individual,0.0,0.0,26334.0,1.0,1.0,0.0,0.0,30.0,10762.0,66.0,2.0,3.0,3854.0,75.0,18700.0,0.0,0.0,1.0,3.0,2195.0,1480.0,88.2,0.0,0.0,65.0,169.0,4.0,4.0,0.0,12.0,5.0,0.0,5.0,9.0,6.0,6.0,2.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,35026.0,26334.0,12500.0,16326.0,N,N,low_risk
2000.0,0.0756,62.27,OWN,50000.0,Source Verified,n,15.34,0.0,2.0,10.0,0.0,2888.0,15.0,f,0.0,0.0,2183.93,2183.93,2000.0,183.93,0.0,0.0,0.0,1064.75,0.0,1.0,Individual,0.0,0.0,24107.0,0.0,2.0,1.0,1.0,8.0,21219.0,73.0,0.0,2.0,630.0,34.0,42100.0,1.0,3.0,3.0,3.0,2411.0,36071.0,3.8,0.0,0.0,117.0,79.0,17.0,8.0,0.0,17.0,2.0,0.0,4.0,7.0,5.0,6.0,5.0,8.0,10.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,71053.0,24107.0,37500.0,28953.0,N,N,low_risk
16000.0,0.08810000000000001,507.39,MORTGAGE,123000.0,Source Verified,n,26.32,0.0,1.0,18.0,0.0,28099.0,37.0,w,7695.89,7695.89,10139.97,10139.97,8304.11,1835.86,0.0,0.0,0.0,507.39,0.0,1.0,Individual,0.0,0.0,364951.0,2.0,7.0,2.0,5.0,4.0,70709.0,55.0,2.0,4.0,10765.0,50.0,70000.0,4.0,0.0,2.0,10.0,20275.0,27967.0,46.2,0.0,0.0,198.0,205.0,5.0,4.0,1.0,7.0,2.0,0.0,3.0,6.0,6.0,9.0,16.0,10.0,20.0,6.0,18.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,471064.0,98808.0,52000.0,129772.0,N,N,low_risk
10975.0,0.0756,341.7,MORTGAGE,350000.0,Verified,n,27.48,0.0,2.0,30.0,0.0,282813.0,56.0,w,5184.93,5184.93,6824.78,6824.78,5790.07,1034.71,0.0,0.0,0.0,341.7,0.0,1.0,Individual,0.0,0.0,584184.0,5.0,6.0,3.0,3.0,2.0,148174.0,68.0,3.0,3.0,19947.0,45.0,447900.0,1.0,12.0,3.0,6.0,19473.0,83466.0,34.2,0.0,0.0,220.0,247.0,4.0,2.0,2.0,6.0,2.0,0.0,6.0,10.0,14.0,19.0,19.0,23.0,35.0,10.0,30.0,0.0,0.0,0.0,6.0,100.0,14.3,0.0,0.0,901686.0,430987.0,126800.0,203786.0,N,N,low_risk
5900.0,0.0702,182.23,OWN,60000.0,Source Verified,n,18.58,0.0,1.0,12.0,0.0,10256.0,16.0,w,3104.63,3104.63,3277.84,3277.84,2795.37,482.47,0.0,0.0,0.0,182.23,0.0,1.0,Individual,0.0,0.0,23488.0,2.0,1.0,0.0,1.0,14.0,13232.0,66.0,3.0,4.0,5325.0,28.0,64100.0,1.0,0.0,1.0,5.0,1957.0,39425.0,19.7,0.0,0.0,14.0,291.0,4.0,4.0,1.0,4.0,5.0,0.0,6.0,7.0,8.0,9.0,1.0,11.0,14.0,7.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,84100.0,23488.0,49100.0,20000.0,N,N,low_risk
4800.0,0.11710000000000001,158.77,OWN,40000.0,Source Verified,n,25.23,0.0,2.0,10.0,0.0,3584.0,16.0,w,2475.81,2475.81,3010.38,3010.38,2324.19,686.19,0.0,0.0,0.0,158.77,0.0,1.0,Individual,0.0,0.0,52813.0,2.0,2.0,1.0,5.0,5.0,49229.0,97.0,4.0,6.0,1866.0,80.0,15300.0,5.0,4.0,4.0,11.0,5281.0,9956.0,26.3,0.0,0.0,44.0,35.0,4.0,4.0,0.0,9.0,3.0,0.0,3.0,4.0,5.0,5.0,8.0,8.0,8.0,4.0,10.0,0.0,0.0,0.0,5.0,93.8,40.0,0.0,0.0,66075.0,52813.0,13500.0,50775.0,N,N,low_risk
14000.0,0.1524,486.97,MORTGAGE,60000.0,Not Verified,n,37.96,0.0,0.0,15.0,0.0,7701.0,38.0,w,7403.47,7403.47,9228.72,9228.72,6596.53,2632.19,0.0,0.0,0.0,486.97,0.0,1.0,Individual,0.0,0.0,233349.0,3.0,3.0,2.0,2.0,2.0,60985.0,68.0,2.0,2.0,5954.0,34.0,55100.0,3.0,4.0,6.0,6.0,15557.0,36937.0,16.8,0.0,0.0,140.0,184.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,6.0,6.0,10.0,9.0,11.0,25.0,6.0,15.0,0.0,0.0,0.0,5.0,92.1,0.0,0.0,0.0,292022.0,68686.0,44400.0,71381.0,N,N,low_risk
10400.0,0.20550000000000002,389.43,MORTGAGE,120000.0,Not Verified,n,29.36,0.0,3.0,16.0,0.0,12773.0,32.0,w,0.0,0.0,11733.310000001002,11733.31,10400.0,1333.31,0.0,0.0,0.0,10181.89,0.0,1.0,Individual,0.0,0.0,327489.0,3.0,5.0,1.0,3.0,10.0,59237.0,66.0,3.0,7.0,3268.0,55.0,36400.0,5.0,0.0,9.0,10.0,20468.0,18217.0,19.0,0.0,0.0,147.0,268.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,4.0,8.0,10.0,10.0,17.0,6.0,16.0,0.0,0.0,0.0,4.0,93.5,25.0,0.0,0.0,450529.0,72010.0,22500.0,134713.0,N,N,low_risk
30000.0,0.11710000000000001,992.28,MORTGAGE,140000.0,Source Verified,n,22.14,1.0,2.0,12.0,0.0,4546.0,15.0,w,18583.0,18583.0,16382.73,16382.73,11417.0,4965.73,0.0,0.0,0.0,992.28,0.0,1.0,Individual,0.0,0.0,306556.0,2.0,6.0,2.0,4.0,6.0,50010.0,51.0,0.0,1.0,1305.0,52.0,6600.0,2.0,0.0,7.0,6.0,25546.0,2054.0,68.9,0.0,0.0,66.0,64.0,13.0,2.0,2.0,27.0,1.0,0.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,12.0,0.0,0.0,0.0,3.0,93.3,20.0,0.0,0.0,356454.0,54556.0,6600.0,97854.0,N,N,low_risk
15000.0,0.0819,305.52,RENT,210000.0,Not Verified,n,6.74,0.0,2.0,19.0,0.0,66759.0,41.0,w,0.0,0.0,16506.8,16506.8,15000.0,1506.8,0.0,0.0,0.0,11930.82,0.0,1.0,Individual,0.0,0.0,600453.0,2.0,10.0,2.0,3.0,8.0,54846.0,84.0,1.0,1.0,5162.0,49.0,114000.0,4.0,0.0,7.0,5.0,31603.0,42029.0,14.2,0.0,0.0,207.0,192.0,3.0,3.0,1.0,32.0,1.0,0.0,3.0,4.0,4.0,4.0,29.0,7.0,9.0,4.0,19.0,0.0,0.0,0.0,4.0,97.6,0.0,0.0,0.0,667382.0,121664.0,49000.0,65396.0,N,N,low_risk
26000.0,0.124,868.55,MORTGAGE,110000.0,Source Verified,n,13.5,0.0,1.0,10.0,0.0,26166.0,12.0,w,12748.23,12748.23,17353.09,17353.09,13251.77,4101.32,0.0,0.0,0.0,868.55,0.0,1.0,Individual,0.0,0.0,323184.0,1.0,4.0,2.0,4.0,5.0,33433.0,88.0,0.0,0.0,8593.0,91.0,27200.0,1.0,0.0,2.0,6.0,32318.0,1034.0,96.2,0.0,0.0,26.0,83.0,30.0,5.0,2.0,30.0,5.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,338350.0,59599.0,27200.0,38186.0,N,N,low_risk
5300.0,0.14300000000000002,124.15,OWN,25756.0,Verified,n,49.86,0.0,0.0,4.0,1.0,598.0,16.0,w,4101.58,4101.58,2226.28,2226.28,1198.42,1027.86,0.0,0.0,0.0,124.15,0.0,1.0,Joint App,0.0,0.0,137294.0,1.0,2.0,2.0,3.0,4.0,136696.0,97.0,0.0,1.0,0.0,60.0,8900.0,0.0,1.0,3.0,4.0,34324.0,3700.0,0.0,0.0,0.0,141.0,212.0,21.0,4.0,2.0,37.0,4.0,0.0,0.0,1.0,1.0,2.0,11.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,146794.0,137294.0,3700.0,137894.0,N,N,low_risk
23000.0,0.1524,550.08,RENT,72000.0,Source Verified,n,17.92,0.0,1.0,14.0,1.0,18311.0,24.0,w,17495.68,17495.68,10412.57,10412.57,5504.32,4908.25,0.0,0.0,0.0,550.08,0.0,1.0,Individual,0.0,0.0,37051.0,2.0,1.0,1.0,3.0,4.0,18740.0,81.0,3.0,5.0,9850.0,61.0,37500.0,0.0,0.0,1.0,8.0,2647.0,15780.0,52.2,0.0,0.0,94.0,237.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,4.0,7.0,9.0,4.0,12.0,20.0,4.0,14.0,0.0,0.0,0.0,4.0,100.0,28.6,1.0,0.0,60695.0,37051.0,33000.0,23195.0,N,N,low_risk
11000.0,0.0702,339.75,RENT,49000.0,Not Verified,n,18.76,0.0,2.0,12.0,0.0,12237.0,14.0,w,5174.66,5174.66,6786.42,6786.42,5825.34,961.08,0.0,0.0,0.0,339.75,0.0,1.0,Individual,0.0,0.0,23617.0,2.0,2.0,0.0,0.0,33.0,11380.0,62.0,2.0,6.0,2984.0,57.0,22800.0,0.0,0.0,2.0,6.0,1968.0,5276.0,63.1,0.0,0.0,36.0,42.0,5.0,5.0,0.0,6.0,5.0,0.0,5.0,7.0,5.0,7.0,2.0,10.0,12.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,41252.0,23617.0,14300.0,18452.0,N,N,low_risk
26575.0,0.14300000000000002,622.5,RENT,50000.0,Source Verified,n,19.97,1.0,0.0,19.0,0.0,10024.0,30.0,w,20097.19,20097.19,11774.72,11774.72,6477.81,5296.91,0.0,0.0,0.0,622.5,0.0,1.0,Individual,0.0,0.0,22197.0,0.0,1.0,0.0,0.0,37.0,12173.0,36.0,2.0,6.0,4345.0,20.0,78600.0,0.0,1.0,1.0,6.0,1168.0,41085.0,14.8,0.0,0.0,82.0,122.0,9.0,9.0,0.0,9.0,3.0,0.0,2.0,5.0,8.0,14.0,4.0,18.0,26.0,5.0,19.0,0.0,0.0,0.0,2.0,96.7,0.0,0.0,0.0,112854.0,22197.0,48200.0,34254.0,N,N,low_risk
10100.0,0.0702,311.96,MORTGAGE,68000.0,Not Verified,n,13.64,0.0,1.0,34.0,0.0,6291.0,62.0,w,4405.65,4405.65,6469.76,6469.76,5694.35,775.41,0.0,0.0,0.0,311.96,0.0,1.0,Individual,0.0,0.0,390168.0,1.0,5.0,3.0,6.0,2.0,27214.0,85.0,2.0,7.0,3000.0,22.0,117300.0,8.0,1.0,4.0,15.0,11476.0,54694.0,9.1,0.0,0.0,231.0,387.0,7.0,2.0,2.0,7.0,2.0,2.0,5.0,7.0,18.0,20.0,14.0,28.0,46.0,7.0,34.0,0.0,0.0,0.0,6.0,91.9,0.0,0.0,0.0,508995.0,33505.0,60200.0,32195.0,N,N,low_risk
40000.0,0.0646,1225.24,MORTGAGE,115825.0,Source Verified,n,30.06,0.0,0.0,17.0,0.0,63241.0,33.0,w,18734.75,18734.75,24490.44,24490.44,21265.25,3225.19,0.0,0.0,0.0,1225.24,0.0,1.0,Individual,0.0,0.0,294564.0,0.0,9.0,0.0,0.0,52.0,48416.0,47.0,0.0,1.0,19202.0,58.0,89500.0,1.0,3.0,0.0,1.0,17327.0,21340.0,65.3,0.0,0.0,175.0,112.0,16.0,16.0,2.0,29.0,14.0,0.0,3.0,6.0,4.0,6.0,22.0,7.0,9.0,6.0,17.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,384174.0,111657.0,61500.0,103206.0,N,N,low_risk
10000.0,0.1612,352.17,RENT,37000.0,Not Verified,n,38.18,0.0,0.0,20.0,1.0,21381.0,26.0,w,5597.46,5597.46,6321.15,6321.15,4402.54,1918.61,0.0,0.0,0.0,352.17,0.0,1.0,Individual,0.0,0.0,33019.0,1.0,3.0,1.0,2.0,10.0,11638.0,45.0,3.0,6.0,10629.0,40.0,56300.0,3.0,2.0,2.0,8.0,1651.0,24540.0,46.3,0.0,0.0,60.0,66.0,6.0,6.0,0.0,6.0,7.0,0.0,9.0,11.0,11.0,11.0,7.0,17.0,19.0,11.0,20.0,0.0,0.0,0.0,4.0,100.0,18.2,1.0,0.0,82004.0,33019.0,45700.0,25704.0,N,N,low_risk
9800.0,0.16949999999999998,349.16,OWN,60000.0,Not Verified,n,28.5,1.0,0.0,14.0,0.0,16996.0,19.0,w,0.0,0.0,10405.82,10405.82,9800.0,605.82,0.0,0.0,0.0,9716.73,0.0,1.0,Individual,0.0,0.0,59226.0,1.0,5.0,0.0,1.0,19.0,42230.0,24.0,2.0,2.0,4976.0,63.0,22300.0,1.0,2.0,1.0,3.0,4230.0,1423.0,87.6,0.0,0.0,108.0,82.0,2.0,2.0,0.0,10.0,10.0,0.0,4.0,7.0,4.0,7.0,7.0,9.0,12.0,7.0,14.0,0.0,0.0,0.0,2.0,94.7,75.0,0.0,0.0,79546.0,59226.0,11500.0,57246.0,N,N,low_risk
20500.0,0.0756,638.25,OWN,98000.0,Source Verified,n,17.25,0.0,1.0,13.0,1.0,16102.0,28.0,w,6738.92,6738.92,15605.23,15605.23,13761.08,1844.15,0.0,0.0,0.0,638.25,0.0,1.0,Individual,0.0,0.0,46677.0,0.0,2.0,1.0,3.0,10.0,30575.0,78.0,1.0,4.0,7499.0,47.0,59000.0,2.0,2.0,2.0,7.0,3591.0,32576.0,30.4,0.0,0.0,129.0,96.0,8.0,8.0,0.0,8.0,0.0,0.0,5.0,6.0,9.0,10.0,11.0,11.0,14.0,6.0,13.0,0.0,0.0,0.0,2.0,92.9,0.0,1.0,0.0,98410.0,46677.0,46800.0,39410.0,N,N,low_risk
1700.0,0.20550000000000002,63.66,MORTGAGE,44000.0,Not Verified,n,9.98,0.0,1.0,4.0,1.0,6307.0,9.0,w,931.9,931.9,1207.6,1207.6,768.1,439.5,0.0,0.0,0.0,63.66,0.0,1.0,Individual,0.0,0.0,13530.0,1.0,1.0,1.0,2.0,3.0,7223.0,96.0,0.0,1.0,2708.0,56.0,16800.0,2.0,4.0,1.0,3.0,3383.0,10493.0,37.5,0.0,0.0,168.0,175.0,19.0,3.0,2.0,19.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,33.3,1.0,0.0,24300.0,13530.0,16800.0,7500.0,N,N,low_risk
7350.0,0.0756,228.84,RENT,47000.0,Not Verified,n,25.82,0.0,0.0,9.0,0.0,11586.0,17.0,w,3667.62,3667.62,4344.87,4344.87,3682.38,662.49,0.0,0.0,0.0,228.84,0.0,1.0,Individual,0.0,0.0,273221.0,0.0,2.0,0.0,0.0,27.0,12915.0,43.0,0.0,3.0,6566.0,35.0,40000.0,0.0,5.0,1.0,4.0,30358.0,25591.0,30.1,0.0,0.0,96.0,368.0,15.0,10.0,1.0,19.0,11.0,0.0,4.0,5.0,4.0,6.0,5.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,88.2,25.0,0.0,0.0,321379.0,24501.0,36600.0,29724.0,N,N,low_risk
12000.0,0.28800000000000003,379.45,RENT,53000.0,Not Verified,n,34.74,0.0,0.0,16.0,0.0,11126.0,34.0,w,9827.3,9827.3,6810.9,6810.9,2172.7,4638.2,0.0,0.0,0.0,379.45,0.0,1.0,Individual,0.0,0.0,55682.0,1.0,3.0,1.0,1.0,5.0,44556.0,53.0,0.0,2.0,1934.0,56.0,19200.0,0.0,0.0,0.0,3.0,3480.0,744.0,90.1,0.0,0.0,154.0,148.0,16.0,5.0,0.0,40.0,16.0,1.0,5.0,8.0,5.0,8.0,16.0,13.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,96.9,80.0,0.0,0.0,72229.0,55682.0,7500.0,53029.0,N,N,low_risk
8000.0,0.124,267.25,RENT,73000.0,Not Verified,n,18.99,2.0,0.0,39.0,0.0,13305.0,62.0,w,4368.95,4368.95,4799.48,4799.48,3631.05,1168.43,0.0,0.0,0.0,267.25,0.0,1.0,Individual,0.0,0.0,142800.0,0.0,32.0,0.0,2.0,14.0,129495.0,101.0,0.0,1.0,5595.0,86.0,37300.0,0.0,2.0,0.0,3.0,3662.0,16424.0,44.7,0.0,0.0,143.0,244.0,14.0,14.0,0.0,14.0,14.0,2.0,5.0,6.0,5.0,8.0,52.0,7.0,10.0,6.0,39.0,0.0,0.0,2.0,0.0,96.8,0.0,0.0,0.0,165917.0,142800.0,29700.0,128617.0,N,N,low_risk
27000.0,0.1033,578.07,MORTGAGE,159000.0,Not Verified,n,12.33,0.0,0.0,19.0,0.0,26771.0,37.0,w,19491.47,19491.47,11530.41,11530.41,7508.52,4021.89,0.0,0.0,0.0,578.07,0.0,1.0,Individual,0.0,0.0,416456.0,1.0,2.0,1.0,1.0,12.0,16165.0,64.0,2.0,2.0,9445.0,55.0,52600.0,1.0,0.0,1.0,3.0,21919.0,23355.0,50.5,0.0,0.0,54.0,439.0,4.0,4.0,5.0,4.0,12.0,0.0,7.0,9.0,13.0,19.0,2.0,16.0,30.0,9.0,19.0,0.0,0.0,0.0,3.0,80.6,15.4,0.0,0.0,484070.0,42936.0,47200.0,25345.0,N,N,low_risk
20000.0,0.08810000000000001,634.23,RENT,120000.0,Not Verified,n,9.07,1.0,1.0,8.0,0.0,6700.0,27.0,w,12075.91,12075.91,10137.89,10137.89,7924.09,2213.8,0.0,0.0,0.0,634.23,0.0,1.0,Individual,0.0,0.0,23792.0,3.0,2.0,0.0,2.0,19.0,17092.0,64.0,3.0,3.0,3075.0,46.0,24600.0,0.0,0.0,1.0,5.0,2974.0,17400.0,27.8,0.0,0.0,141.0,132.0,1.0,1.0,0.0,3.0,5.0,0.0,5.0,5.0,5.0,19.0,6.0,6.0,21.0,5.0,8.0,0.0,0.0,0.0,3.0,96.3,20.0,0.0,0.0,51395.0,23792.0,24100.0,26795.0,N,N,low_risk
5300.0,0.20550000000000002,198.46,MORTGAGE,57679.0,Verified,n,32.5,0.0,3.0,11.0,0.0,2480.0,27.0,w,2905.56,2905.56,3764.69,3764.69,2394.44,1370.25,0.0,0.0,0.0,198.46,0.0,1.0,Individual,0.0,0.0,153616.0,2.0,5.0,3.0,5.0,2.0,23699.0,41.0,0.0,0.0,2370.0,37.0,12600.0,4.0,3.0,3.0,5.0,13965.0,2209.0,52.0,0.0,0.0,150.0,155.0,78.0,2.0,2.0,78.0,2.0,0.0,2.0,3.0,2.0,3.0,19.0,4.0,6.0,3.0,11.0,0.0,0.0,0.0,3.0,95.8,0.0,0.0,0.0,219481.0,26179.0,4600.0,57431.0,N,N,low_risk
20000.0,0.17739999999999997,505.05,MORTGAGE,42000.0,Not Verified,n,41.71,0.0,1.0,8.0,1.0,18100.0,11.0,w,15573.68,15573.68,9576.24,9576.24,4426.32,5149.92,0.0,0.0,0.0,505.05,0.0,1.0,Joint App,0.0,0.0,52036.0,1.0,2.0,0.0,1.0,24.0,33936.0,71.0,1.0,2.0,12322.0,68.0,26800.0,1.0,0.0,3.0,3.0,6505.0,8000.0,69.3,0.0,0.0,149.0,140.0,1.0,1.0,0.0,16.0,1.0,0.0,4.0,4.0,5.0,5.0,4.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,60.0,1.0,0.0,86199.0,52036.0,26100.0,59399.0,N,N,low_risk
